run_id,lactinv_sample_id,bmc_sample_id,lane1,lane2
230202YilA,202306774,D23-115347,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115347-1-6110F/230202YilA_D23-115347-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115347-2-6110F/230202YilA_D23-115347-2_phiX_bestmap.bam
230202YilA,202306759,D23-115348,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115348-1-6110F/230202YilA_D23-115348-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115348-2-6110F/230202YilA_D23-115348-2_phiX_bestmap.bam
230202YilA,202306722,D23-115349,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115349-1-6110F/230202YilA_D23-115349-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115349-2-6110F/230202YilA_D23-115349-2_phiX_bestmap.bam
230202YilA,202306699,D23-115350,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115350-1-6110F/230202YilA_D23-115350-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115350-2-6110F/230202YilA_D23-115350-2_phiX_bestmap.bam
230202YilA,202309235,D23-115351,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115351-1-6110F/230202YilA_D23-115351-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115351-2-6110F/230202YilA_D23-115351-2_phiX_bestmap.bam
230202YilA,202309225,D23-115352,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115352-1-6110F/230202YilA_D23-115352-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115352-2-6110F/230202YilA_D23-115352-2_phiX_bestmap.bam
230202YilA,202309189,D23-115353,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115353-1-6110F/230202YilA_D23-115353-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115353-2-6110F/230202YilA_D23-115353-2_phiX_bestmap.bam
230202YilA,202309129,D23-115354,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115354-1-6110F/230202YilA_D23-115354-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115354-2-6110F/230202YilA_D23-115354-2_phiX_bestmap.bam
230202YilA,202308827,D23-115355,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115355-1-6110F/230202YilA_D23-115355-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115355-2-6110F/230202YilA_D23-115355-2_phiX_bestmap.bam
230202YilA,202310034,D23-115356,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115356-1-6110F/230202YilA_D23-115356-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115356-2-6110F/230202YilA_D23-115356-2_phiX_bestmap.bam
230202YilA,202308820,D23-115357,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115357-1-6110F/230202YilA_D23-115357-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115357-2-6110F/230202YilA_D23-115357-2_phiX_bestmap.bam
230202YilA,202306667,D23-115358,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115358-1-6110F/230202YilA_D23-115358-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115358-2-6110F/230202YilA_D23-115358-2_phiX_bestmap.bam
230202YilA,202306690,D23-115359,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115359-1-6110F/230202YilA_D23-115359-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115359-2-6110F/230202YilA_D23-115359-2_phiX_bestmap.bam
230202YilA,202305171,D23-115360,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115360-1-6110F/230202YilA_D23-115360-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115360-2-6110F/230202YilA_D23-115360-2_phiX_bestmap.bam
230202YilA,202306456,D23-115361,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115361-1-6110F/230202YilA_D23-115361-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115361-2-6110F/230202YilA_D23-115361-2_phiX_bestmap.bam
230202YilA,202304919,D23-115362,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115362-1-6110F/230202YilA_D23-115362-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115362-2-6110F/230202YilA_D23-115362-2_phiX_bestmap.bam
230202YilA,202304945,D23-115363,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115363-1-6110F/230202YilA_D23-115363-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115363-2-6110F/230202YilA_D23-115363-2_phiX_bestmap.bam
230202YilA,202305993,D23-115364,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115364-1-6110F/230202YilA_D23-115364-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115364-2-6110F/230202YilA_D23-115364-2_phiX_bestmap.bam
230202YilA,202305996,D23-115365,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115365-1-6110F/230202YilA_D23-115365-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115365-2-6110F/230202YilA_D23-115365-2_phiX_bestmap.bam
230202YilA,202304969,D23-115366,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115366-1-6110F/230202YilA_D23-115366-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115366-2-6110F/230202YilA_D23-115366-2_phiX_bestmap.bam
230202YilA,202305399,D23-115367,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115367-1-6110F/230202YilA_D23-115367-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115367-2-6110F/230202YilA_D23-115367-2_phiX_bestmap.bam
230202YilA,202305949,D23-115368,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115368-1-6110F/230202YilA_D23-115368-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115368-2-6110F/230202YilA_D23-115368-2_phiX_bestmap.bam
230202YilA,202306267,D23-115369,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115369-1-6110F/230202YilA_D23-115369-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115369-2-6110F/230202YilA_D23-115369-2_phiX_bestmap.bam
230202YilA,203323639,D23-115370,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115370-1-6110F/230202YilA_D23-115370-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115370-2-6110F/230202YilA_D23-115370-2_phiX_bestmap.bam
230202YilA,203323672,D23-115371,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115371-1-6110F/230202YilA_D23-115371-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115371-2-6110F/230202YilA_D23-115371-2_phiX_bestmap.bam
230202YilA,203323700,D23-115372,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115372-1-6110F/230202YilA_D23-115372-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115372-2-6110F/230202YilA_D23-115372-2_phiX_bestmap.bam
230202YilA,202306854,D23-115373,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115373-1-6110F/230202YilA_D23-115373-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115373-2-6110F/230202YilA_D23-115373-2_phiX_bestmap.bam
230202YilA,202306865,D23-115374,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115374-1-6110F/230202YilA_D23-115374-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115374-2-6110F/230202YilA_D23-115374-2_phiX_bestmap.bam
230202YilA,202306869,D23-115375,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115375-1-6110F/230202YilA_D23-115375-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115375-2-6110F/230202YilA_D23-115375-2_phiX_bestmap.bam
230202YilA,202309655,D23-115376,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115376-1-6110F/230202YilA_D23-115376-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115376-2-6110F/230202YilA_D23-115376-2_phiX_bestmap.bam
230202YilA,202309870,D23-115377,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115377-1-6110F/230202YilA_D23-115377-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115377-2-6110F/230202YilA_D23-115377-2_phiX_bestmap.bam
230202YilA,202309659,D23-115378,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115378-1-6110F/230202YilA_D23-115378-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115378-2-6110F/230202YilA_D23-115378-2_phiX_bestmap.bam
230202YilA,202310050,D23-115379,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115379-1-6110F/230202YilA_D23-115379-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115379-2-6110F/230202YilA_D23-115379-2_phiX_bestmap.bam
230202YilA,202307476,D23-115380,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115380-1-6110F/230202YilA_D23-115380-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115380-2-6110F/230202YilA_D23-115380-2_phiX_bestmap.bam
230202YilA,202307497,D23-115381,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115381-1-6110F/230202YilA_D23-115381-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115381-2-6110F/230202YilA_D23-115381-2_phiX_bestmap.bam
230202YilA,202307532,D23-115382,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115382-1-6110F/230202YilA_D23-115382-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115382-2-6110F/230202YilA_D23-115382-2_phiX_bestmap.bam
230202YilA,202309162,D23-115383,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115383-1-6110F/230202YilA_D23-115383-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115383-2-6110F/230202YilA_D23-115383-2_phiX_bestmap.bam
230202YilA,202308811,D23-115384,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115384-1-6110F/230202YilA_D23-115384-1_phiX_bestmap.bam,/n/groups/kwon/data1/sequencing_run_archive_DO_NOT_EDIT/2023_02_02_NovaSeq/230202YilA/D23-115384-2-6110F/230202YilA_D23-115384-2_phiX_bestmap.bam
