user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
LV2B000120	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus jensenii	GCF_001436455.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus jensenii	99.95	0.954	GCF_001436455.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus jensenii	99.95	0.954	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_007095465.1, s__Lactobacillus mulieris, 95.0, 89.21, 0.667; GCF_000425905.1, s__Lactobacillus psittaci, 95.0, 88.12, 0.403; GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 87.44, 0.357	95.31	11	N/A	N/A
LV2B000121	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.93	0.749	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.93	0.749	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.04, 0.472; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.58, 0.481; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 87.97, 0.466; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.23, 0.207; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.12, 0.265; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 83.12, 0.245; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.48, 0.213; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.43, 0.219; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.33, 0.193; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.25, 0.205; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 81.94, 0.212	94.56	11	N/A	N/A
LV2B000122	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus portuensis	GCF_014838735.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus portuensis	99.78	0.976	GCF_014838735.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus portuensis	99.78	0.976	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_014838745.1, s__Limosilactobacillus urinaemulieris, 95.0, 93.1, 0.842; GCF_000159435.1, s__Limosilactobacillus vaginalis, 95.0, 91.04, 0.753; GCA_946487795.1, s__Limosilactobacillus sp946487795, 95.0, 89.16, 0.403; GCF_943193105.1, s__Limosilactobacillus agrestimuris, 95.0, 84.21, 0.347; GCF_022651205.1, s__Limosilactobacillus sp022651205, 95.0, 83.26, 0.344; GCF_014145505.1, s__Limosilactobacillus fastidiosus, 95.0, 82.27, 0.287; GCA_018883805.1, s__Limosilactobacillus merdavium, 95.0, 81.37, 0.212	95.87	11	N/A	N/A
LV2B000123	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus mulieris	GCF_007095465.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus mulieris	99.6	0.917	GCF_007095465.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus mulieris	99.6	0.917	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 96.8, 0.526; GCF_001436455.1, s__Lactobacillus jensenii, 95.0, 89.67, 0.694; GCF_000425905.1, s__Lactobacillus psittaci, 95.0, 83.16, 0.32	95.55	11	N/A	N/A
LV2B000124	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (1.7%)
LV2B000125	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.7	0.752	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.7	0.752	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.04, 0.47; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.78, 0.478; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 88.0, 0.47; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.25, 0.208; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.24, 0.26; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 83.11, 0.247; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.47, 0.214; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.45, 0.217; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.31, 0.191; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.3, 0.203; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 81.84, 0.211	94.56	11	N/A	N/A
LV2B000126	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.95	0.75	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.95	0.75	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.04, 0.473; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.62, 0.477; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 87.95, 0.465; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.18, 0.209; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 83.11, 0.248; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.08, 0.265; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.71, 0.218; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.53, 0.212; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.47, 0.202; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.32, 0.191; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 82.0, 0.213	94.56	11	N/A	N/A
LV2B000127	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.95	0.749	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.95	0.749	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.04, 0.472; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.46, 0.482; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 87.93, 0.47; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.37, 0.208; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 83.1, 0.249; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.03, 0.264; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.57, 0.217; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.47, 0.212; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.44, 0.193; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.24, 0.208; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 82.01, 0.211	94.56	11	N/A	N/A
LV2B000128	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.86	0.751	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.86	0.751	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.04, 0.471; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.51, 0.478; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 88.03, 0.464; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.28, 0.209; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.17, 0.265; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 83.01, 0.247; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.38, 0.21; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.33, 0.194; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.31, 0.201; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.27, 0.217; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 81.82, 0.212	94.56	11	N/A	N/A
LV2B000129	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus jensenii	GCF_001436455.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus jensenii	99.93	0.952	GCF_001436455.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus jensenii	99.93	0.952	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_007095465.1, s__Lactobacillus mulieris, 95.0, 89.18, 0.67; GCF_000425905.1, s__Lactobacillus psittaci, 95.0, 88.22, 0.406; GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 87.44, 0.357	95.31	11	N/A	N/A
LV2B000130	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	98.09	0.769	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	98.09	0.769	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.5, 0.478; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.49, 0.5; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 87.5, 0.475; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.69, 0.219; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.39, 0.265; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 83.34, 0.264; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.76, 0.221; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.72, 0.216; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.59, 0.204; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.49, 0.201; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 81.78, 0.222	94.56	11	N/A	N/A
LV2B000131	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus portuensis	GCF_014838735.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus portuensis	99.76	0.971	GCF_014838735.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus portuensis	99.76	0.971	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_014838745.1, s__Limosilactobacillus urinaemulieris, 95.0, 92.93, 0.818; GCF_000159435.1, s__Limosilactobacillus vaginalis, 95.0, 91.52, 0.736; GCA_946487795.1, s__Limosilactobacillus sp946487795, 95.0, 89.0, 0.391; GCF_943193105.1, s__Limosilactobacillus agrestimuris, 95.0, 84.48, 0.337; GCF_022651205.1, s__Limosilactobacillus sp022651205, 95.0, 83.46, 0.336; GCF_014145505.1, s__Limosilactobacillus fastidiosus, 95.0, 82.74, 0.278; GCA_018883805.1, s__Limosilactobacillus merdavium, 95.0, 80.72, 0.19	95.85	11	N/A	N/A
LV2B000132	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus mulieris	GCF_007095465.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus mulieris	99.62	0.918	GCF_007095465.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus mulieris	99.62	0.918	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 96.8, 0.526; GCF_001436455.1, s__Lactobacillus jensenii, 95.0, 89.67, 0.693; GCF_000425905.1, s__Lactobacillus psittaci, 95.0, 83.38, 0.318	95.33	11	N/A	N/A
LV2B000133	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.96	0.747	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.96	0.747	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.04, 0.471; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.58, 0.478; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 87.95, 0.463; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.06, 0.209; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 82.96, 0.25; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 82.95, 0.264; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.6, 0.219; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.47, 0.217; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.47, 0.206; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.38, 0.193; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 81.93, 0.215	94.56	11	N/A	N/A
LV2B000134	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.89	0.751	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.89	0.751	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.04, 0.471; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.58, 0.475; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 88.03, 0.465; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.12, 0.206; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.1, 0.26; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 83.05, 0.246; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.52, 0.211; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.35, 0.201; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.31, 0.194; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.27, 0.218; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 81.71, 0.212	94.56	11	N/A	N/A
LV2B000135	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.98	0.748	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.98	0.748	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.04, 0.472; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.37, 0.481; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 87.97, 0.464; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.21, 0.261; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.13, 0.209; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 82.95, 0.249; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.51, 0.219; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.42, 0.207; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.37, 0.214; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.09, 0.193; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 81.75, 0.212	94.56	11	N/A	N/A
LV2B000136	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners	GCF_000160875.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners	98.5	0.922	GCF_000160875.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners	98.5	0.922	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	95.04	11	N/A	N/A
LV2B000137	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners	GCF_000160875.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners	98.6	0.92	GCF_000160875.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners	98.6	0.92	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	95.06	11	N/A	N/A
LV2B000138	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners	GCF_000160875.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners	98.68	0.921	GCF_000160875.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners	98.68	0.921	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	95.06	11	N/A	N/A
LV2B000139	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners	GCF_000160875.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners	98.41	0.92	GCF_000160875.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners	98.41	0.92	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	92.59	11	N/A	N/A
